8.0,0.0
8.075,5e-05
8.15,0.00035
8.225,0.00105
8.3,0.00291
8.375,0.00581
8.45,0.00967
8.525,0.01368
8.6,0.01676
8.675,0.01887
8.75,0.02053
8.825,0.02104
8.9,0.02051
8.975,0.02012
9.05,0.01852
9.125,0.01706
9.2,0.01479
9.275,0.01183
9.35,0.00912
9.425,0.00651
