0.05,0.0002
0.079,0.2204
0.108,0.3997
0.137,0.5032
0.166,0.5524
0.195,0.5712
0.224,0.5788
0.253,0.5764
0.28200000000000003,0.5706
0.31100000000000005,0.561
0.3400000000000001,0.5544
0.3690000000000001,0.5436
0.39800000000000013,0.5359
0.42700000000000016,0.527
0.4560000000000002,0.5196
0.4850000000000002,0.5121
0.5140000000000002,0.5043
0.5430000000000003,0.4969
0.5720000000000003,0.4903
0.6010000000000003,0.4809
0.6300000000000003,0.4755
0.6590000000000004,0.4702
0.6880000000000004,0.4633
0.7170000000000004,0.4574
0.7460000000000004,0.4508
0.7750000000000005,0.4448
0.8040000000000005,0.4367
0.8330000000000005,0.4303
0.8620000000000005,0.4253
0.8910000000000006,0.4192
0.9200000000000006,0.4148
0.9490000000000006,0.4102
0.9780000000000006,0.4069
1.0070000000000006,0.4039
1.0360000000000005,0.4007
1.0650000000000004,0.3966
1.0940000000000003,0.3918
1.1230000000000002,0.3877
1.1520000000000001,0.3835
1.181,0.3799
1.21,0.377
1.2389999999999999,0.3738
1.2679999999999998,0.3704
1.2969999999999997,0.3671
1.3259999999999996,0.3632
1.3549999999999995,0.3599
1.3839999999999995,0.3562
1.4129999999999994,0.3525
1.4419999999999993,0.3488
1.4709999999999992,0.3452
1.4999999999999991,0.3427
