0.2,0.0002
0.226,0.0379
0.252,0.084
0.278,0.1291
0.30400000000000005,0.174
0.33000000000000007,0.2129
0.3560000000000001,0.2398
0.3820000000000001,0.2648
0.40800000000000014,0.2866
0.43400000000000016,0.3059
0.4600000000000002,0.323
0.4860000000000002,0.337
0.5120000000000002,0.349
0.5380000000000003,0.3555
0.5640000000000003,0.3605
0.5900000000000003,0.3623
0.6160000000000003,0.3627
0.6420000000000003,0.3681
0.6680000000000004,0.3692
0.6940000000000004,0.3684
0.7200000000000004,0.3698
0.7460000000000004,0.368
0.7720000000000005,0.3676
0.7980000000000005,0.3636
0.8240000000000005,0.3618
0.8500000000000005,0.3607
0.8760000000000006,0.3602
0.9020000000000006,0.3553
0.9280000000000006,0.3537
0.9540000000000006,0.3532
0.9800000000000006,0.3529
1.0060000000000007,0.3519
1.0320000000000007,0.3494
1.0580000000000007,0.347
1.0840000000000007,0.3457
1.1100000000000008,0.3433
1.1360000000000008,0.3407
1.1620000000000008,0.3383
1.1880000000000008,0.3362
1.2140000000000009,0.3345
1.2400000000000009,0.3324
1.266000000000001,0.3308
1.292000000000001,0.3286
1.318000000000001,0.3261
1.344000000000001,0.3232
1.370000000000001,0.3205
1.396000000000001,0.3185
1.422000000000001,0.3149
1.448000000000001,0.3133
1.474000000000001,0.3109
1.500000000000001,0.3091
